id,name,route_code,route_name,lat,long
3729565,سراوان - فومن (سراون),544352,سراوان - فومن (سراون),37.143621,49.61944
3729566,ماسوله - فومن,544357,ماسوله - فومن,37.172945,49.117332
3729567,سراوان - فومن (فومن),544358,سراوان - فومن (فومن),37.229293,49.363811
3729568,صومعه سرا - فومن,544359,صومعه سرا - فومن,37.2755895,49.3085699
3729569,لاهيجان - سياهکل,544501,لاهيجان - سياهکل,37.185013,49.906453
3729570,لاهيجان - لنگرود,544502,لاهيجان - لنگرود,37.201842,50.058359
3729571,سياهکل - لاهيجان,544551,سياهکل - لاهيجان,37.185013,49.906453
3729572,لنگرود - لاهيجان,544552,لنگرود - لاهيجان,37.201842,50.058359
3729573,سياهکل - ديلمان,544601,سياهکل - ديلمان,37.051357,49.89776
3729574,ديلمان - سياهکل,544651,ديلمان - سياهکل,37.051357,49.89776
3729575,شلمان - املش,544701,شلمان - املش,37.120201,50.227811
3729576,املش - شلمان,544751,املش - شلمان,37.120201,50.227811
3729577,اروميه - مهاباد (اروميه - رشکان),573101,اروميه - مهاباد,37.52022,45.15055
3729578,اروميه - سلماس (اروميه),573102,اروميه - سلماس,37.670735,45.047243
3729579,سرو - اروميه (اروميه),573103,سرو - اروميه,37.645638,44.997573
3729580,اروميه - تبريز (شهيد کلانتري),573104,اروميه - تبريز (شهيد کلانتري),37.69104,45.19873
3729602,اشنويه - اروميه (اروميه),573105,اشنويه - اروميه,37.456743,45.151799
3729581,سرو - مرز سرو,573106,سرو - مرز سرو,37.721569,44.633856
9000247,,573108,مهاباد - اروميه (رشکان - حيدرآباد),37.326819,45.296072
3729582,مهاباد - اروميه (رشکان - اروميه),573151,مهاباد - اروميه,37.52022,45.15055
3729583,سلماس - اروميه (اروميه),573152,سلماس - اروميه,37.670735,45.047243
3729584,اروميه - سرو (اروميه),573153,اروميه - سرو,37.645638,44.997573
3729585,تبريز - اروميه (شهيد کلانتري),573154,تبريز - اروميه (شهيد کلانتري),37.69104,45.19873
3729590,اروميه - اشنويه (اروميه),573155,اروميه - اشنويه,37.456743,45.151799
3729586,مرز سرو - سرو,573156,مرز سرو - سرو,37.721569,44.633856
9000248,,573158,سه راهي حيدر آباد - رشکان,37.326819,45.296072
3729587,اروميه - راژان,573201,اروميه - راژان,37.393611,44.9075
3729588,اروميه - جزيره اسلامي (پل ميانگذر درياچه),573202,اروميه - جزيره اسلامي (پل ميانگذر درياچه),37.752624,45.279788
3729589,بوکان - سقز (بوکان),573203,بوکان - سقز,36.447417,46.206083
3729590,اروميه - اشنويه (اروميه),573211,اروميه - اشنويه (اروميه),37.456743,45.151799
3729591,اروميه - مهاباد (رشکان - حيدرآباد) (متناظر توزين),573221,اروميه - مهاباد ( رشکان - حيدرآباد),37.326819,45.296072
3729592,اروميه - بند,573222,اروميه - بند,37.504141,45.015449
3729593,اروميه - امام زاده,573223,اروميه - امام زاده,37.5283,45.1575
3729594,اروميه - گلمان,573224,اروميه - گلمان,37.567838,45.204247
3729595,اروميه - سلماس(نوشين شهر - سلماس),573225,اروميه - سلماس(نوشين شهر - سلماس),37.8581,45.0221
3729596,اروميه - انهر,573226,اروميه - انهر,37.6132,44.9506
9000249,,573227,راژان - زيوه,37.3177177,44.8859096
3729597,ارومیه - اشنویه (خطایلو),573228,ارومیه - اشنویه (خطایلو),37.4518,45.0804
3729598,سیلوانا - سرو (چره),573229,سیلوانا - سرو (چره),37.436,44.8325
3729599,راژان - اروميه,573251,راژان - اروميه,37.393611,44.9075
3729600,جزيره اسلامي - اروميه (پل ميانگذر درياچه),573252,جزيره اسلامي - اروميه (پل ميانگذر درياچه),37.752624,45.279788
3729601,سقز - بوکان (بوکان),573253,سقز - بوکان,36.447417,46.206083
3729602,اشنويه - اروميه (اروميه),573261,اشنويه - اروميه (اروميه),37.456743,45.151799
3729603,مهاباد - اروميه (حيدرآباد - رشکان ),573271,مهاباد - اروميه (حيدرآباد - رشکان ),37.326819,45.296072
3729604,بند - اروميه,573272,بند - اروميه,37.504141,45.015449
3729605,امام زاده - اروميه,573273,امام زاده - اروميه,37.5283,45.1575
3729606,گلمان - اروميه,573274,گلمان - اروميه,37.567838,45.204247
3729607,سلماس - اروميه(سلماس - نوشين شهر),573275,سلماس - اروميه(سلماس - نوشين شهر),37.8581,45.0221
3729608,انهر - اروميه,573276,انهر - اروميه,37.6132,44.9506
9000250,,573277,زيوه - راژان,37.3177177,44.8859096
3729609,اشنویه - ارومیه (خطایلو),573278,اشنویه - ارومیه (خطایلو),37.4518,45.0804
3729610,سرو - سیلوانا (چره),573279,سرو - سیلوانا (چره),37.436,44.8325
3729611,پيرانشهر - مرز تمرچين,573301,پيرانشهر - مرز تمرچين,36.6924,45.127849
3729612,مهاباد - پيرانشهر (پسوه),573302,مهاباد - پيرانشهر (پسوه),36.7944,45.2934
3729613,پيرانشهر - سردشت,573303,پيرانشهر - سردشت,36.534371,45.249368
3729613,پيرانشهر - سردشت,573304,پيرانشهر - سردشت,36.534371,45.249368
3729614,مرز تمرچين - پيرانشهر,573351,مرز تمرچين - پيرانشهر,36.6924,45.127849
3729615,پيرانشهر - مهاباد (پسوه),573352,پيرانشهر - مهاباد (پسوه),36.7944,45.2934
3729616,سردشت - پيرانشهر,573353,سردشت - پيرانشهر,36.534371,45.249368
3729616,سردشت - پيرانشهر,573354,سردشت - پيرانشهر,36.534371,45.249368
3729617,تکاب - بيجار (تکاب),573401,تکاب - بيجار,36.361083,47.141806
3729618,تکاب - دندي,573402,تکاب - دندي,36.615649,47.167243
3729619,بيجار - تکاب (تکاب),573451,بيجار - تکاب,36.361083,47.141806
3729620,دندي - تکاب,573452,دندي - تکاب,36.615649,47.167243
3729621,سه راه ايواغلي - خوي,573501,سه راه ايواغلي - خوي,38.679295,45.139356
3729622,خوي - سلماس,573502,خوي - سلماس,38.391816,44.893272
3729623,خوي - قطور (مرز رازي),573503,خوي - قطور (مرز رازي),38.48404,44.84594
9000251,,573504,سلماس - تازه شهر,38.1793028,44.7358561
9000252,,573505,خوي - سه‌راهي ايواغلي,38.679295,45.139356
3729624,خوي - چالدران,573506,خوي - چالدران,38.6255798,44.7938957
3729625,ايواغلي - مرند,573507,ايواغلي - مرند,38.651207,45.22596
3729626,قره ضياالدين - چالدران,573517,قره ضياالدين - چالدران,38.9197,44.9964
3729627,خوي - قره ضياالدين,573518,خوي - قره ضياالدين,38.5926,44.9548
3729628,تازه شهر - مرز کوزه رش,573519,تازه شهر - مرز کوزه رش,38.158,44.6559
3729629,خوي - سه راه ايواغلي,573551,خوي - سه راه ايواغلي,38.679295,45.139356
3729630,سلماس - خوي,573552,سلماس - خوي,38.391816,44.893272
3729631,قطور - خوي (مرز رازي),573553,قطور - خوي (مرز رازي),38.48404,44.84594
9000253,,573554,تازه شهر - سلماس,38.1793028,44.7358561
9000254,,573555,سه‌راهي ايواغلي - خوي,38.679295,45.139356
3729632,چالدران - خوي,573556,چالدران - خوي,38.6255798,44.7938957
3729633,مرند - ايواغلي,573557,مرند - ايواغلي,38.651207,45.22596
3729634,چالدران - قره ضياالدين,573567,چالدران - قره ضياالدين,38.9197,44.9964
3729635,قره ضيالدين - خوي,573568,قره ضيالدين - خوي,38.5926,44.9548
3729636,مرز کوزه رش - تازه شهر,573569,مرز کوزه رش - تازه شهر,38.158,44.6559
3729637,سردشت - بانه (سردشت),573602,سردشت - بانه,36.150306,45.55875
3729638,سه راهي ايواغلي - مرز جلفا,573603,سه راهي ايواغلي - مرز جلفا,38.6914,45.2289
3729639,سردشت - مرزکيله,573605,سردشت - مرزکيله,36.1606,45.4202
3729640,بانه - سردشت (سردشت),573652,بانه - سردشت,36.150306,45.55875
3729641,مرز جلفا - سه راهي ايواغلي,573653,مرز جلفا - سه راهي ايواغلي,38.6914,45.2289
3729642,مرزکيله - سردشت,573655,مرزکيله - سردشت,36.1606,45.4202
3729643,سلماس - تسوج (سلماس),573701,سلماس - تسوج (سلماس),38.207507,44.825573
3729644,سلماس - سرو,573709,سلماس - سرو,38.1404,44.8933
3729645,تسوج - سلماس (سلماس),573751,تسوج - سلماس (سلماس),38.207507,44.825573
3729646,سرو - سلماس,573759,سرو - سلماس,38.1404,44.8933
3729647,سه‌راهي ايواغلي - ماکو (ايواغلي - قره ضياءالدين),573801,سه‌راهي ايواغلي - ماکو (ايواغلي - قره ضياءالدين),38.726805,45.218603
3729648,شاهين دژ - تکاب,573802,شاهين دژ - تکاب,36.6573028,46.5674833
3729649,شاهين دژ - بوکان,573803,شاهين دژ - بوکان,36.663557,46.528727
3729650,ماکو - سه‌راهي ايواغلي (قره ضياءالدين - ايواغلي),573851,ماکو - سه‌راهي ايواغلي (قره ضياءالدين - ايواغلي),38.726805,45.218603
3729651,تکاب - شاهين دژ,573852,تکاب - شاهين دژ,36.6573028,46.5674833
3729652,بوکان - شاهين دژ,573853,بوکان - شاهين دژ,36.663557,46.528727
3729653,مهاباد - اروميه (مهاباد - محمديار),573901,مهاباد - اروميه (مهاباد - محمديار),36.960819,45.589105
3729654,مياندوآب - مهاباد,573902,مياندوآب - مهاباد,36.90465,45.84017
3729655,مهاباد - سردشت (مهاباد),573903,مهاباد - سردشت,36.743281,45.682171
3729656,مهاباد - بوکان (مهاباد),573904,مهاباد - بوکان,36.8302,45.7811
3729657,درگه سنگ - محمديار (سه راهي محمديار) (متناظر توزين),573916,درگه سنگ - محمديار (سه راهي محمديار),36.981676,45.541092
9000255,,573917,ميرآباد - سردشت,36.2509183,45.495801
3729658,اروميه - مهاباد (محمديار - مهاباد),573951,اروميه - مهاباد (محمديار - مهاباد),36.960178,45.588443
3729659,مهاباد - مياندوآب,573952,مهاباد - مياندوآب,36.90465,45.84017
3729660,سردشت - مهاباد (مهاباد),573953,سردشت - مهاباد,36.743281,45.682171
3729661,بوکان - مهاباد (مهاباد),573954,بوکان - مهاباد,36.8302,45.7811
3729662,محمديار - درگه سنگ (سه راهي محمديار),573966,محمديار - درگه سنگ (سه راهي محمديار),36.981676,45.541092
9000256,,573967,سردشت - ميرآباد,36.2509183,45.495801
3729663,بازرگان - ماکو,574101,بازرگان - ماکو,39.367956,44.389337
3729670,مرگنلر - پلدشت,574102,مرگنلر - پلدشت,39.319947,45.074332
3729664,ماکو - سه‌راهي ايواغلي (ماکو - يولاگلدي) (متناظر توزين),574103,ماکو - سه‌راهي ايواغلي (ماکو - يولاگلدي),39.281991,44.7696
3729665,سه‌راهي ايواغلي - ماکو (مرگنلر - يولاگلدي),574104,سه‌راهي ايواغلي - ماکو (مرگنلر - يولاگلدي),39.287221,44.855667
3729666,سه‌راهي ايواغلي - ماکو (قره ضياءالدين - مرگنلر),574105,سه‌راهي ايواغلي - ماکو (قره ضياءالدين - مرگنلر),39.142277,44.953587
3729667,بازرگان - کمربندي ماکو,574106,بازرگان - کمربندي ماکو,39.3382,44.6107
3729668,پلدشت - جلفا (پلدشت),574107,پلدشت - جلفا (پلدشت),39.291799,45.107453
3729669,يولاگلدي - پلدشت,574108,يولاگلدي - پلدشت,39.312778,44.915556
3729670,مرگنلر - پلدشت,574111,مرگنلر - پلدشت,39.319947,45.074332
9000257,,574112,شوط - سه راهي شوط,39.2490714,44.7795224
3729671,چالدران - ماکو (کشمش تپه),574118,چالدران - ماکو (کشمش تپه),39.1132,44.3664
3729672,ماکو - بازرگان,574151,ماکو - بازرگان,39.367956,44.389337
3729679,پلدشت - مرگنلر,574152,پلدشت - مرگنلر,39.319947,45.074332
3729673,سه‌راهي ايواغلي - ماکو (يولاگلدي - ماکو),574153,سه‌راهي ايواغلي - ماکو (يولاگلدي - ماکو),39.281991,44.7696
3729674,ماکو - سه‌راهي ايواغلي (يولاگلدي - مرگنلر),574154,ماکو - سه‌راهي ايواغلي (يولاگلدي - مرگنلر),39.287221,44.855667
3729675,ماکو - سه‌راهي ايواغلي (مرگنلر - قره ضياءالدين),574155,ماکو - سه‌راهي ايواغلي (مرگنلر - قره ضياءالدين),39.142277,44.953587
3729676,کمربندي ماکو - بازرگان,574156,کمربندي ماکو - بازرگان,39.3382,44.6107
3729677,جلفا - پلدشت (پلدشت),574157,جلفا - پلدشت (پلدشت),39.291799,45.107453
3729678,پلدشت - يولاگلدي,574158,پلدشت - يولاگلدي,39.312778,44.915556
3729679,پلدشت - مرگنلر,574161,پلدشت - مرگنلر,39.319947,45.074332
9000258,,574162,سه راهي شوط - شوط,39.2490714,44.7795224
3729680,ماکو - چالدران (کشمش تپه),574168,ماکو - چالدران (کشمش تپه),39.1132,44.3664
3729681,مياندوآب - بوکان (مياندوآب),574301,مياندوآب - بوکان (مياندوآب),36.876216,46.142412
9000259,,574302,مياندوآب - شاهين‌دژ (مياندوآب),36.9520181,46.1545515
3729682,مياندوآب - ملکان (مياندوآب),574303,مياندوآب - ملکان (مياندوآب),36.988813,46.138353
3729683,مياندوآب - شاهين دژ (مياندوآب),574308,مياندوآب - شاهين دژ (مياندوآب),36.894542,46.278279
3729684,مياندوآب - باروق,574309,مياندوآب - باروق,36.958909,46.228128
3729685,باروق - میانه,574310,باروق - میانه,36.9507,46.3406
3729686,بوکان - مياندوآب (مياندوآب),574351,بوکان - مياندوآب (مياندوآب),36.876216,46.142412
9000260,,574352,شاهين‌دژ - مياندوآب (مياندوآب),36.9520181,46.1545515
3728615,ملکان - مياندوآب (ملکان),574353,ملکان - مياندوآب,37.109733,46.115089
3729687,شاهين دژ - مياندوآب (مياندوآب),574358,شاهين دژ - مياندوآب (مياندوآب),36.894543,46.27828
9000261,,574359,باروق - مياندوآب,37.1976723,47.4130547
3729688,میانه - باروق,574360,میانه - باروق,36.9507,46.3406
3729689,محمديار - نقده,574401,محمديار - نقده,36.963421,45.449446
3729690,نقده - پيرانشهر,574402,نقده - پيرانشهر,36.931614,45.316415
3729691,سه راهي حيدر آباد - نقده,574403,سه راهي حيدر آباد - نقده,37.0192,45.4179
3729692,نقده - اشنويه,574404,نقده - اشنويه,37.003096,45.329221
3729693,نقده - محمديار,574451,نقده - محمديار,36.963421,45.449446
3729694,پيرانشهر - نقده,574452,پيرانشهر - نقده,36.931614,45.316415
3729695,نقده - سه راهي حيدر آباد,574453,نقده - سه راهي حيدر آباد,37.0192,45.4179
3729696,اشنويه - نقده,574454,اشنويه - نقده,37.003096,45.329221
3729697,اشنويه - پيرانشهر (سه‌راهي جلديان),574501,اشنويه - پيرانشهر (سه‌راهي جلديان),36.861444,45.179389
3729698,اروميه - مهاباد (حيدرآباد - محمديار),574502,اروميه - مهاباد (حيدرآباد - محمديار),37.0078,45.527
3729699,پيرانشهر - اشنويه (سه‌راهي جلديان),574551,پيرانشهر - اشنويه (سه‌راهي جلديان),36.861444,45.179389
3729700,مهاباد - اروميه (محمديار - حيدرآباد),574552,مهاباد - اروميه (محمديار - حيدرآباد),37.0078,45.527
3729701,زاهدان - نصرت‌آباد,613101,زاهدان - نصرت‌آباد,29.577722,60.810139
3729702,زاهدان - مير جاوه,613102,زاهدان - مير جاوه,29.129514,61.315833
3729703,نصرت‌آباد - بم,613104,نصرت‌آباد - بم,29.851431,59.959489
3729704,زاهدان - سه‌راهي دشتک,613106,زاهدان - سه‌راهي دشتک,30.034361,60.861103
3729705,نصرت‌آباد - زاهدان,613151,نصرت‌آباد - زاهدان,29.577722,60.810139
3729706,مير جاوه - زاهدان,613152,مير جاوه - زاهدان,29.129514,61.315833
3729707,بم - نصرت‌آباد,613154,بم - نصرت‌آباد,29.851431,59.959489
3729708,سه‌راهي دشتک - زاهدان,613156,سه‌راهي دشتک - زاهدان,30.034361,60.861103
3729751,ايرانشهر - خاش (ايرانشهر),613201,ايرانشهر - خاش,27.2716,60.7267
3729752,سرباز - ايرانشهر (ايرانشهر),613202,سرباز - ايرانشهر,27.147859,60.77632
3729753,ايرانشهر - بمپور (ايرانشهر),613203,ايرانشهر - بمپور,27.20471,60.526165
3729754,بزمان - ايرانشهر (ايرانشهر),613204,بزمان - ايرانشهر,27.242,60.472
3729755,بمپور - گلمورتي (بمپور),613205,بمپور - گلمورتي,27.209429,60.335858
3729756,بزمان - محمدآباد ريگان (بزمان),613206,بزمان - محمدآباد ريگان (بزمان),27.864013,60.178166
3729757,بزمان - دلگان (دو راهي جبرآباد),613213,بزمان - دلگان (دو راهي جبرآباد),27.453497,59.728392
3729758,جلگه - بمپور,613214,جلگه - بمپور,27.119339,59.71754
3729759,راسک - لهاباد,613215,راسک - لهاباد,26.413187,61.291161
3729760,سرباز - مورتان (ورودي روستاي پشامگ),613216,سرباز - مورتان (ورودي روستاي پشامگ),26.374443,61.309428
3729761,جکيگور - قصرقند (روستاي هدار),613217,جکيگور - قصرقند (روستاي هدار),26.14734,61.438639
3729762,اسپکه - چانف,613218,اسپکه - چانف,26.839129,60.198526
3729763,ايرانشهر - زابلي,613219,ايرانشهر - زابلي,27.24044,60.858504
3729764,بمپور - اسپکه,613220,بمپور - اسپکه,27.17711,60.3795
3729765,دلگان - ذهکلوت(جيرفت),613221,دلگان - ذهکلوت(جيرفت),27.545392,59.401606
3729766,دلگان - جلگه ,613222,دلگان - جلگه ,27.48,59.43
3729709,زاهدان - پايانه مرزي ميرجاوه (ميل 72),613227,زاهدان - پايانه مرزي ميرجاوه (ميل 72),29.018614,61.495735
3729710,زاهدان - خاش (خاش),613236,زاهدان - خاش (خاش),28.248191,61.157569
3729711,زاهدان - چشمه زيارت,613237,زاهدان - چشمه زيارت,29.483715,60.771789
3729712,زاهدان- بم (کمربندي زاهدان),613240,زاهدان- بم (کمربندي زاهدان),29.510595,60.818823
3729713,زاهدان - خاش (بزرگراه خليج فارس),613242,زاهدان - خاش (بزرگراه خليج فارس),29.398558,60.820893
3729767,ايرانشهر - ايرندگان (سايگان),613243,ايرانشهر - ايرندگان (سايگان),27.434665,60.864181
3729768,ايرانشهر - نيکشهر,613244,ايرانشهر - نيکشهر,27.178031,60.506622
3729769,فنوج - اسپکه (روستاي نصرت آباد),613245,فنوج - اسپکه (روستاي نصرت آباد),26.66931,59.66087
3729770,اسپکه - نيکشهر,613246,اسپکه - نيکشهر,26.717676,60.158008
3729771,مومان - بندرتنگ,613247,مومان - بندرتنگ,25.496198,59.952477
3729772,زرآباد - درک,613248,زرآباد - درک,25.506023,59.44446
3729773,خاش - ايرانشهر (ايرانشهر),613251,خاش - ايرانشهر,27.2716,60.7267
3729774,ايرانشهر - سرباز (ايرانشهر),613252,ايرانشهر - سرباز,27.147859,60.77632
3729775,بمپور - ايرانشهر (ايرانشهر),613253,بمپور - ايرانشهر,27.20471,60.526165
3729776,ايرانشهر - بزمان (ايرانشهر),613254,ايرانشهر - بزمان,27.242,60.472
3729777,گلمورتي - بمپور (بمپور),613255,گلمورتي - بمپور,27.209429,60.335858
3729778,محمدآباد ريگان - بزمان (بزمان),613256,محمدآباد ريگان - بزمان (بزمان),27.864013,60.178166
3729779,دلگان - بزمان (دو راهي جبرآباد,613263,دلگان - بزمان (دو راهي جبرآباد,27.453497,59.728392
3729780,بمپور - جلگه,613264,بمپور - جلگه,27.119339,59.71754
3729781,لهاباد - راسک,613265,لهاباد - راسک,26.413187,61.291161
3729782,مورتان - سرباز (ورودي روستاي پشامگ),613266,مورتان - سرباز (ورودي روستاي پشامگ),26.374443,61.309428
3729783,قصرقند - جکيگور (روستاي هدار),613267,قصرقند - جکيگور (روستاي هدار),26.14734,61.438639
3729784,چانف - اسپکه,613268,چانف - اسپکه,26.839129,60.198526
3729785,زابلي - ايرانشهر,613269,زابلي - ايرانشهر,27.24044,60.858504
3729786,اسپکه - بمپور,613270,اسپکه - بمپور,27.17711,60.3795
3729787,ذهکلوت(جيرفت) - دلگان,613271,ذهکلوت(جيرفت) - دلگان,27.545392,59.401606
3729788,جلگه - دلگان,613272,جلگه - دلگان,27.48,59.43
3729714,پايانه مرزي ميرجاوه (ميل 72)- زاهدان,613277,پايانه مرزي ميرجاوه (ميل 72)- زاهدان,29.018614,61.495735
3729715,خاش - زاهدان (خاش) (متناظر توزين),613286,خاش - زاهدان (خاش) (متناظر توزين),28.248191,61.157569
3729716,چشمه زيارت - زاهدان,613287,چشمه زيارت - زاهدان,29.483715,60.771789
3729717,بم - زاهدان (کمربندي زاهدان),613290,بم - زاهدان (کمربندي زاهدان),29.510593,60.819013
3729718,خاش - زاهدان (بزرگراه خليج فارس),613292,خاش - زاهدان (بزرگراه خليج فارس),29.398558,60.820893
3729789,ايرندگان - ايرانشهر (سايگان),613293,ايرندگان - ايرانشهر (سايگان),27.434665,60.864181
3729790,نيکشهر - ايرانشهر,613294,نيکشهر - ايرانشهر,27.178031,60.506622
3729791,اسپکه - فنوج (روستاني نصرت آباد),613295,اسپکه - فنوج (روستاني نصرت آباد),26.66931,59.66087
3729792,نيکشهر - اسپکه,613296,نيکشهر - اسپکه,26.717676,60.158008
3729793,بندرتنگ - مومان,613297,بندرتنگ - مومان,25.496198,59.952477
3729794,درک - زرآباد,613298,درک - زرآباد,25.506023,59.44446
3729795,چابهار - راسک (چابهار),613301,چابهار - راسک,25.3545,60.813
3729796,کنارک - چابهار,613302,کنارک - چابهار,25.436827,60.440492
3729797,چابهار - زرآباد,613303,چابهار - زرآباد,25.5204722,60.2936667
3729798,زرآباد - ليردف,613304,زرآباد - ليردف,25.649522,59.340231
3729799,مرز ريمدان - چابهار,613305,مرز ريمدان - چابهار,25.562366,61.223353
3729800,سه راهي نگور - نگور,613306,سه راهي نگور - نگور,25.4128546,61.140726
3729801,چابهار - گواتر,613307,چابهار - گواتر,25.232631,60.915023
3729802,راسک - چابهار (چابهار),613351,راسک - چابهار,25.3545,60.813
3729803,چابهار - کنارک,613352,چابهار - کنارک,25.436827,60.440492
3729804,زرآباد - چابهار,613353,زرآباد - چابهار,25.5204722,60.2936667
3729805,ليردف - زرآباد,613354,ليردف - زرآباد,25.649522,59.340231
3729806,چابهار - مرز ريمدان,613355,چابهار - مرز ريمدان,25.562366,61.223353
3729807,نگور - سه راهي نگور,613356,نگور - سه راهي نگور,25.4128546,61.140726
3729808,گواتر - چابهار,613357,گواتر - چابهار,25.232631,60.915023
3729719,زاهدان - خاش (زاهدان),613401,زاهدان - خاش (زاهدان),29.371116,60.803005
3729720,خاش - سراوان,613402,خاش - سراوان,28.0756934,61.3512266
3729721,اسکل آباد - خاش,613407,اسکل آباد - خاش,28.433039,60.896648
3729722,خاش-ميرجاوه(سنگان),613410,خاش-ميرجاوه(سنگان),28.987526,61.438109
9000262,,613411,اسکل آباد - نوک آباد (بزمان),28.5587989,60.7927501
3729723,خاش - کارواندر,613414,خاش - کارواندر,28.09675,61.06619
3729724,خاش - زاهدان (زاهدان),613451,خاش - زاهدان,29.371116,60.803005
3729725,سراوان - خاش,613452,سراوان - خاش,28.0756934,61.3512266
3729726,خاش - اسکل آباد,613457,خاش - اسکل آباد,28.433039,60.896648
3729727,ميرجاوه-خاش(سنگان),613460,ميرجاوه-خاش(سنگان),28.987526,61.438109
9000263,,613461,نوک آباد - اسکل آباد (بزمان),28.5587989,60.7927501
3729728,کارواندر - خاش,613464,کارواندر - خاش,28.09675,61.06619
3729729,زابل - نهبندان (زابل),613502,زابل - نهبندان (زابل),31.033827,61.374422
3729730,سه راهي دشتک - زابل (شهر سوخته),613505,سه راهي دشتک - زابل (شهر سوخته),30.649362,61.401179
3729734,زابل - هيرمند (حيدرآباد),613506,زابل - هيرمند,31.094378,61.569169
3729731,زابل - سه راهي دشتک,613507,زابل - سه راهي دشتک,30.826697,61.433183
3729733,زابل-زهک,613508,زابل - زهک,30.99,61.59
3729732,زهک-مرز ميلک,613509,زهک-مرز ميلک,30.922402,61.663342
3729733,زابل-زهک,613510,زابل-زهک,30.99,61.59
3729734,زابل - هيرمند (حيدرآباد),613512,زابل - هيرمند (حيدرآباد),31.094378,61.569169
3729735,دوست محمد - زابل,613516,دوست محمد - زابل,31.063169,61.625882
3729736,نهبندان - زابل (زابل),613552,نهبندان - زابل (زابل),31.039722,61.374422
3729737,زابل - سه راهي دشتک (شهر سوخته),613555,زابل - سه راهي دشتک (شهر سوخته),30.649362,61.401179
3729741,هيرمند - زابل (حيدرآباد),613556,هيرمند - زابل,31.094378,61.569169
3729738,سه راهي دشتک - زابل,613557,سه راهي دشتک - زابل,30.826697,61.433183
3729740,زهک-زابل,613558,زهک - زابل,30.99,61.59
3729739,مرز ميلک-زهک,613559,مرز ميلک-زهک,30.922402,61.663342
3729740,زهک-زابل,613560,زهک-زابل,30.99,61.59
3729741,هيرمند - زابل (حيدرآباد),613562,هيرمند - زابل (حيدرآباد),31.094378,61.569169
3729742,زابل - دوست محمد,613566,زابل - دوست محمد,31.063169,61.625882
3729743,سراوان - کوهک,613601,سراوان - کوهک,27.118278,62.824833
9000264,,613604,مهرستان - سرباز,26.906457,61.604526
3729744,مهرستان - ايرانشهر,613605,مهرستان - ايرانشهر,27.100794,61.568457
3729745,خاش - سوران,613606,خاش - سوران,27.624633,61.540414
3729746,کوهک - سراوان,613651,کوهک - سراوان,27.118278,62.824833
9000265,,613654,سرباز - مهرستان,26.906457,61.604526
3729747,ايرانشهر - مهرستان,613655,ايرانشهر - مهرستان,27.100794,61.568457
3729748,سوران - خاش,613656,سوران - خاش,27.624633,61.540414
3729809,نيکشهر - چابهار,613701,نيکشهر - چابهار,25.876,60.1901
3729810,ايرانشهر - نيک شهر,613702,ايرانشهر - نيک شهر,26.343465,60.108916
3729811,نيکشهر - قصرقند,613703,نيکشهر - قصرقند,26.185761,60.5295584
3729812,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),613704,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),25.427443,60.643122
3729813,نيکشهر - بنت,613705,نيکشهر - بنت,26.267843,59.779886
3729814,فنوج - قلعه گنج,613706,فنوج - قلعه گنج,26.725855,59.121526
3729815,چابهار - نيک شهر,613751,چابهار - نيک شهر,25.876,60.1901
3729816,نيک شهر - ايرانشهر,613752,نيک شهر - ايرانشهر,26.343465,60.108916
3729817,قصرقند - نيکشهر,613753,قصرقند - نيکشهر,26.185761,60.529584
3729818,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),613754,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),25.427443,60.643122
3729819,بنت - نيکشهر,613755,بنت - نيکشهر,26.267843,59.779886
3729820,قلعه گنج - فنوج,613756,قلعه گنج - فنوج,26.725855,59.121526
3729821,مرز پيشين - سه راهي راسک,613801,مرز پيشين - سه راهي راسک,26.078395,61.68739
3729822,جكيگور - راسك,613802,جكيگور - راسك,26.158992,61.480322
9000266,,613803,کمربندي ايرانشهر(خاش - بمپور),27.2426305,60.6519878
3729823,سه راهي راسک - مرز پيشين,613851,سه راهي راسک - مرز پيشين,26.078395,61.68739
3729824,راسك - جكيگور,613852,راسك - جكيگور,26.158992,61.480322
9000267,,613853,کمربندي ايرانشهر (بمپور - خاش),27.2426305,60.6519878
3729749,زاهدان - نهبندان (سه‌راهي دشتک - سفيدآبه),615601,زاهدان - نهبندان (سه‌راهي دشتک - سفيدآبه),30.26003,60.85028
3729750,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),30.26003,60.85028
9000268,,623604,مهرستان - سرباز,26.906457,61.604526
9000269,,623654,سرباز - مهرستان,26.906457,61.604526
9000270,,623803,کمربندي ايرانشهر(خاش - بمپور),27.2426305,60.6519878
9000271,,623853,کمربندي ايرانشهر (بمپور - خاش),27.2426305,60.6519878
3729825,آزادراه بندرعباس - عوارضي بندر شهيد رجايي,643101,آزادراه بندرعباس - عوارضي بندر شهيد رجايي,27.19256,56.21424
3729826,بندرعباس - سه‌راهي چاه اسماعيل,643104,بندرعباس - سه‌راهي چاه اسماعيل,27.36604,56.75063
